Date,Time,DateTime,N/U,Count,y,bad1,bad2,bad3,bad4
11/1/2018,05:15:34,11/1/2018 05:15:34,460,692,555,,,,
11/1/2018,05:15:35,11/1/2018 05:15:35,460,693,555,,,,
11/1/2018,05:15:35,11/1/2018 05:15:35,460,693,555,,,,
11/1/2018,05:15:36,11/1/2018 05:15:36,460,690,555,,,,
11/1/2018,05:15:36,11/1/2018 05:15:36,460,692,554,,,,
11/1/2018,05:15:37,11/1/2018 05:15:37,460,693,554,,,,
11/1/2018,05:15:37,11/1/2018 05:15:37,460,689,554,,,,
11/1/2018,05:15:38,11/1/2018 05:15:38,460,689,554,,,,
11/1/2018,05:15:38,11/1/2018 05:15:38,460,688,554,,,,
11/1/2018,05:15:39,11/1/2018 05:15:39,460,687,554,,,,
11/1/2018,05:15:39,11/1/2018 05:15:39,460,696,554,,,,
11/1/2018,05:15:40,11/1/2018 05:15:40,460,693,554,,,,
11/1/2018,05:15:41,11/1/2018 05:15:41,460,691,554,,,,
11/1/2018,05:15:41,11/1/2018 05:15:41,460,690,554,,,,
11/1/2018,05:25:42,11/1/2018 05:25:42,460,691,555,,,,
11/1/2018,05:25:42,11/1/2018 05:25:42,460,692,555,,,,
11/1/2018,05:25:43,11/1/2018 05:25:43,460,688,555,,,,
11/1/2018,05:25:43,11/1/2018 05:25:43,460,694,555,,,,
11/1/2018,05:25:44,11/1/2018 05:25:44,460,690,555,,,,
11/1/2018,05:25:44,11/1/2018 05:25:44,460,695,555,,,,
11/1/2018,05:25:45,11/1/2018 05:25:45,460,696,554,,,,
11/1/2018,05:25:45,11/1/2018 05:25:45,460,695,554,,,,
11/1/2018,05:25:46,11/1/2018 05:25:46,460,695,554,,,,
11/1/2018,05:25:46,11/1/2018 05:25:46,460,699,554,,,,
11/1/2018,05:25:47,11/1/2018 05:25:47,460,687,554,,,,
11/1/2018,05:25:47,11/1/2018 05:25:47,460,691,554,,,,
11/1/2018,05:25:48,11/1/2018 05:25:48,460,691,554,,,,
11/1/2018,05:25:49,11/1/2018 05:25:49,460,691,554,,,,
11/1/2018,05:25:49,11/1/2018 05:25:49,460,691,554,,,,
11/1/2018,05:35:50,11/1/2018 05:35:50,460,687,555,,,,
11/1/2018,05:35:50,11/1/2018 05:35:50,460,693,555,,,,
11/1/2018,05:35:51,11/1/2018 05:35:51,460,694,555,,,,
11/1/2018,05:35:51,11/1/2018 05:35:51,460,695,555,,,,
11/1/2018,05:35:52,11/1/2018 05:35:52,460,699,555,,,,
11/1/2018,05:35:52,11/1/2018 05:35:52,460,693,555,,,,
11/1/2018,05:35:53,11/1/2018 05:35:53,460,688,554,,,,
11/1/2018,05:35:53,11/1/2018 05:35:53,460,696,554,,,,
11/1/2018,05:35:54,11/1/2018 05:35:54,460,701,554,,,,
11/1/2018,05:35:54,11/1/2018 05:35:54,460,695,554,,,,
11/1/2018,05:35:55,11/1/2018 05:35:55,460,695,554,,,,
11/1/2018,05:35:55,11/1/2018 05:35:55,460,695,554,,,,
11/1/2018,05:35:56,11/1/2018 05:35:56,460,694,554,,,,
11/1/2018,05:35:57,11/1/2018 05:35:57,460,694,554,,,,
11/1/2018,05:35:57,11/1/2018 05:35:57,460,696,554,,,,
11/1/2018,05:45:58,11/1/2018 05:45:58,460,692,555,,,,
11/1/2018,05:45:58,11/1/2018 05:45:58,460,692,555,,,,
11/1/2018,05:45:59,11/1/2018 05:45:59,460,692,555,,,,
11/1/2018,05:45:59,11/1/2018 05:45:59,460,701,555,,,,
11/1/2018,05:46:00,11/1/2018 05:46:00,460,695,555,,,,
11/1/2018,05:46:00,11/1/2018 05:46:00,460,692,554,,,,
11/1/2018,05:46:01,11/1/2018 05:46:01,460,693,555,,,,
11/1/2018,05:46:01,11/1/2018 05:46:01,460,698,554,,,,
11/1/2018,05:46:02,11/1/2018 05:46:02,460,700,554,,,,
11/1/2018,05:46:02,11/1/2018 05:46:02,460,693,554,,,,
11/1/2018,05:46:03,11/1/2018 05:46:03,460,689,554,,,,
11/1/2018,05:46:03,11/1/2018 05:46:03,460,697,554,,,,
11/1/2018,05:46:04,11/1/2018 05:46:04,460,697,554,,,,
11/1/2018,05:46:05,11/1/2018 05:46:05,460,692,554,,,,
11/1/2018,05:46:05,11/1/2018 05:46:05,460,693,554,,,,
11/1/2018,05:56:06,11/1/2018 05:56:06,460,697,555,,,,
11/1/2018,05:56:06,11/1/2018 05:56:06,460,688,555,,,,
11/1/2018,05:56:07,11/1/2018 05:56:07,460,698,555,,,,
11/1/2018,05:56:07,11/1/2018 05:56:07,460,699,555,,,,
11/1/2018,05:56:08,11/1/2018 05:56:08,460,695,555,,,,
11/1/2018,05:56:08,11/1/2018 05:56:08,460,696,555,,,,
11/1/2018,05:56:09,11/1/2018 05:56:09,460,694,554,,,,
11/1/2018,05:56:09,11/1/2018 05:56:09,460,695,554,,,,
11/1/2018,05:56:10,11/1/2018 05:56:10,460,699,554,,,,
11/1/2018,05:56:10,11/1/2018 05:56:10,460,694,554,,,,
11/1/2018,05:56:11,11/1/2018 05:56:11,460,689,554,,,,
11/1/2018,05:56:11,11/1/2018 05:56:11,460,696,554,,,,
11/1/2018,05:56:12,11/1/2018 05:56:12,460,691,554,,,,
11/1/2018,05:56:13,11/1/2018 05:56:13,460,696,554,,,,
11/1/2018,05:56:13,11/1/2018 05:56:13,460,694,554,,,,
11/1/2018,06:06:14,11/1/2018 06:06:14,460,692,556,,,,
11/1/2018,06:06:14,11/1/2018 06:06:14,460,692,555,,,,
11/1/2018,06:06:15,11/1/2018 06:06:15,460,694,555,,,,
11/1/2018,06:06:15,11/1/2018 06:06:15,460,693,555,,,,
11/1/2018,06:06:16,11/1/2018 06:06:16,460,700,555,,,,
11/1/2018,06:06:16,11/1/2018 06:06:16,460,702,555,,,,
11/1/2018,06:06:17,11/1/2018 06:06:17,460,697,555,,,,
11/1/2018,06:06:17,11/1/2018 06:06:17,460,694,554,,,,
11/1/2018,06:06:18,11/1/2018 06:06:18,460,693,554,,,,
11/1/2018,06:06:18,11/1/2018 06:06:18,460,691,554,,,,
11/1/2018,06:06:19,11/1/2018 06:06:19,460,694,554,,,,
11/1/2018,06:06:19,11/1/2018 06:06:19,460,698,554,,,,
11/1/2018,06:06:20,11/1/2018 06:06:20,460,695,554,,,,
11/1/2018,06:06:21,11/1/2018 06:06:21,460,695,554,,,,
11/1/2018,06:06:21,11/1/2018 06:06:21,460,696,554,,,,
11/1/2018,06:16:22,11/1/2018 06:16:22,460,687,555,,,,
11/1/2018,06:16:22,11/1/2018 06:16:22,460,694,555,,,,
11/1/2018,06:16:23,11/1/2018 06:16:23,460,694,555,,,,
11/1/2018,06:16:23,11/1/2018 06:16:23,460,690,555,,,,
11/1/2018,06:16:24,11/1/2018 06:16:24,460,694,555,,,,
11/1/2018,06:16:24,11/1/2018 06:16:24,460,692,555,,,,
11/1/2018,06:16:25,11/1/2018 06:16:25,460,698,555,,,,
11/1/2018,06:16:25,11/1/2018 06:16:25,460,695,554,,,,
11/1/2018,06:16:26,11/1/2018 06:16:26,460,692,554,,,,
11/1/2018,06:16:26,11/1/2018 06:16:26,460,692,554,,,,
11/1/2018,06:16:27,11/1/2018 06:16:27,460,692,554,,,,
11/1/2018,06:16:27,11/1/2018 06:16:27,460,699,554,,,,
11/1/2018,06:16:28,11/1/2018 06:16:28,460,696,554,,,,
11/1/2018,06:16:29,11/1/2018 06:16:29,460,694,554,,,,
11/1/2018,06:16:29,11/1/2018 06:16:29,460,696,554,,,,
11/1/2018,06:26:30,11/1/2018 06:26:30,460,693,556,,,,
11/1/2018,06:26:30,11/1/2018 06:26:30,460,688,555,,,,
11/1/2018,06:26:31,11/1/2018 06:26:31,460,693,555,,,,
11/1/2018,06:26:31,11/1/2018 06:26:31,460,695,555,,,,
11/1/2018,06:26:32,11/1/2018 06:26:32,460,693,555,,,,
11/1/2018,06:26:32,11/1/2018 06:26:32,460,691,555,,,,
11/1/2018,06:26:33,11/1/2018 06:26:33,460,694,554,,,,
11/1/2018,06:26:33,11/1/2018 06:26:33,460,694,554,,,,
11/1/2018,06:26:34,11/1/2018 06:26:34,460,696,554,,,,
11/1/2018,06:26:34,11/1/2018 06:26:34,460,690,554,,,,
11/1/2018,06:26:35,11/1/2018 06:26:35,460,687,554,,,,
11/1/2018,06:26:35,11/1/2018 06:26:35,460,695,554,,,,
11/1/2018,06:26:36,11/1/2018 06:26:36,460,689,554,,,,
11/1/2018,06:26:37,11/1/2018 06:26:37,460,692,554,,,,
11/1/2018,06:26:37,11/1/2018 06:26:37,460,692,554,,,,
11/1/2018,06:36:38,11/1/2018 06:36:38,460,690,555,,,,
11/1/2018,06:36:38,11/1/2018 06:36:38,460,690,555,,,,
11/1/2018,06:36:39,11/1/2018 06:36:39,460,692,555,,,,
11/1/2018,06:36:39,11/1/2018 06:36:39,460,692,555,,,,
11/1/2018,06:36:40,11/1/2018 06:36:40,460,698,555,,,,
11/1/2018,06:36:40,11/1/2018 06:36:40,460,702,555,,,,
11/1/2018,06:36:41,11/1/2018 06:36:41,460,696,555,,,,
11/1/2018,06:36:41,11/1/2018 06:36:41,460,700,555,,,,
11/1/2018,06:36:42,11/1/2018 06:36:42,460,694,554,,,,
11/1/2018,06:36:42,11/1/2018 06:36:42,460,699,554,,,,
11/1/2018,06:36:43,11/1/2018 06:36:43,460,692,554,,,,
11/1/2018,06:36:43,11/1/2018 06:36:43,460,692,554,,,,
11/1/2018,06:36:44,11/1/2018 06:36:44,460,696,554,,,,
11/1/2018,06:36:45,11/1/2018 06:36:45,460,698,554,,,,
11/1/2018,06:36:45,11/1/2018 06:36:45,460,703,554,,,,
11/1/2018,06:46:46,11/1/2018 06:46:46,460,667,555,,,,
11/1/2018,06:46:46,11/1/2018 06:46:46,460,668,555,,,,
11/1/2018,06:46:47,11/1/2018 06:46:47,460,669,555,,,,
11/1/2018,06:46:47,11/1/2018 06:46:47,460,669,555,,,,
11/1/2018,06:46:48,11/1/2018 06:46:48,460,673,555,,,,
11/1/2018,06:46:48,11/1/2018 06:46:48,460,667,554,,,,
11/1/2018,06:46:49,11/1/2018 06:46:49,460,675,554,,,,
11/1/2018,06:46:49,11/1/2018 06:46:49,460,671,554,,,,
11/1/2018,06:46:50,11/1/2018 06:46:50,460,667,554,,,,
11/1/2018,06:46:50,11/1/2018 06:46:50,460,669,554,,,,
11/1/2018,06:46:51,11/1/2018 06:46:51,460,668,554,,,,
11/1/2018,06:46:51,11/1/2018 06:46:51,460,667,554,,,,
11/1/2018,06:46:52,11/1/2018 06:46:52,460,673,554,,,,
11/1/2018,06:46:53,11/1/2018 06:46:53,460,668,554,,,,
11/1/2018,06:46:53,11/1/2018 06:46:53,460,670,554,,,,
11/1/2018,06:56:54,11/1/2018 06:56:54,460,683,555,,,,
11/1/2018,06:56:54,11/1/2018 06:56:54,460,684,555,,,,
11/1/2018,06:56:55,11/1/2018 06:56:55,460,682,555,,,,
11/1/2018,06:56:55,11/1/2018 06:56:55,460,684,555,,,,
11/1/2018,06:56:56,11/1/2018 06:56:56,460,687,554,,,,
11/1/2018,06:56:56,11/1/2018 06:56:56,460,691,554,,,,
11/1/2018,06:56:57,11/1/2018 06:56:57,460,687,554,,,,
11/1/2018,06:56:57,11/1/2018 06:56:57,460,683,554,,,,
11/1/2018,06:56:58,11/1/2018 06:56:58,460,683,554,,,,
11/1/2018,06:56:58,11/1/2018 06:56:58,460,686,554,,,,
11/1/2018,06:56:59,11/1/2018 06:56:59,460,687,554,,,,
11/1/2018,06:56:59,11/1/2018 06:56:59,460,683,554,,,,
11/1/2018,06:57:00,11/1/2018 06:57:00,460,682,554,,,,
11/1/2018,06:57:01,11/1/2018 06:57:01,460,691,554,,,,
11/1/2018,06:57:01,11/1/2018 06:57:01,460,688,554,,,,
11/1/2018,07:07:02,11/1/2018 07:07:02,460,692,555,,,,
11/1/2018,07:07:02,11/1/2018 07:07:02,460,693,555,,,,
11/1/2018,07:07:03,11/1/2018 07:07:03,460,692,555,,,,
11/1/2018,07:07:03,11/1/2018 07:07:03,460,694,555,,,,
11/1/2018,07:07:04,11/1/2018 07:07:04,460,687,555,,,,
11/1/2018,07:07:04,11/1/2018 07:07:04,460,691,554,,,,
11/1/2018,07:07:05,11/1/2018 07:07:05,460,692,554,,,,
11/1/2018,07:07:05,11/1/2018 07:07:05,460,686,554,,,,
11/1/2018,07:07:06,11/1/2018 07:07:06,460,693,554,,,,
11/1/2018,07:07:06,11/1/2018 07:07:06,460,693,554,,,,
11/1/2018,07:07:07,11/1/2018 07:07:07,460,695,554,,,,
